,image_link,group_id,entity_name,entity_value,numeric_value,unit
512,https://m.media-amazon.com/images/I/41y5GjaHqXL.jpg,281678,item_volume,10012064000214.0 gallon,10012064000214.0,gallon
513,https://m.media-amazon.com/images/I/71KfxXNnXsL.jpg,281678,item_volume,5.0 gallon,5.0,gallon
514,https://m.media-amazon.com/images/I/81JhcaGdjHL.jpg,281678,item_volume,3013.0 gallon,3013.0,gallon
515,https://m.media-amazon.com/images/I/717zFW4ufLL.jpg,369753,item_volume,2.0 gallon,2.0,gallon
516,https://m.media-amazon.com/images/I/817T01utdiL.jpg,459516,item_volume,6.0 gallon,6.0,gallon
517,https://m.media-amazon.com/images/I/71xZXTcgm4L.jpg,254449,item_volume,1.0 gallon,1.0,gallon
518,https://m.media-amazon.com/images/I/41k5G9rarIL.jpg,373285,item_volume,1.0 gallon,1.0,gallon
519,https://m.media-amazon.com/images/I/71b+3K33z8S.jpg,281678,item_volume,1.0 gallon,1.0,gallon
520,https://m.media-amazon.com/images/I/719RMzYuksL.jpg,916768,item_volume,11684019754.0 gallon,11684019754.0,gallon
521,https://m.media-amazon.com/images/I/41DUdlcJRQL.jpg,281678,item_volume,1.0 gallon,1.0,gallon
522,https://m.media-amazon.com/images/I/61SCwHV2cRL.jpg,254449,item_volume,22301.0 gallon,22301.0,gallon
523,https://m.media-amazon.com/images/I/516QNQRTpHL.jpg,459516,item_volume,428.0 gallon,428.0,gallon
524,https://m.media-amazon.com/images/I/51EPhiIP5eL.jpg,459516,item_volume,10.0 gallon,10.0,gallon
525,https://m.media-amazon.com/images/I/61pmvsKfLJL.jpg,254449,item_volume,2.0 gallon,2.0,gallon
526,https://m.media-amazon.com/images/I/714dPXuOsqL.jpg,557758,item_volume,35.0 gallon,35.0,gallon
527,https://m.media-amazon.com/images/I/71iKMSSoacL.jpg,459516,item_volume,125.0 gallon,125.0,gallon
528,https://m.media-amazon.com/images/I/71kPbTs9epL.jpg,916768,item_volume,1.0 gallon,1.0,gallon
529,https://m.media-amazon.com/images/I/81AsW2baG1S.jpg,459516,item_volume,1.0 gallon,1.0,gallon
530,https://m.media-amazon.com/images/I/51pRcuksXAL.jpg,281678,item_volume,3013.0 gallon,3013.0,gallon
531,https://m.media-amazon.com/images/I/81quhyCkNUL.jpg,916768,item_volume,1.0 gallon,1.0,gallon
532,https://m.media-amazon.com/images/I/71povUgKzOL.jpg,884560,item_volume,400.0 gallon,400.0,gallon
533,https://m.media-amazon.com/images/I/81hOU0B8+iL.jpg,884560,item_volume,30162.0 gallon,30162.0,gallon
534,https://m.media-amazon.com/images/I/61Z6062pSnL.jpg,281678,item_volume,560024.0 gallon,560024.0,gallon
535,https://m.media-amazon.com/images/I/91H+X2hA7oL.jpg,281678,item_volume,18.0 gallon,18.0,gallon
536,https://m.media-amazon.com/images/I/71CBmoG2P1S.jpg,459516,item_volume,1.0 gallon,1.0,gallon
537,https://m.media-amazon.com/images/I/712wBnj2ppL.jpg,281678,item_volume,190.0 gallon,190.0,gallon
538,https://m.media-amazon.com/images/I/71Kq0-QoRAL.jpg,369753,item_volume,27.0 gallon,27.0,gallon
539,https://m.media-amazon.com/images/I/71lZIRmzOaL.jpg,916768,item_volume,24.0 gallon,24.0,gallon
540,https://m.media-amazon.com/images/I/81UbcFf2TfL.jpg,459516,item_volume,85349.0 gallon,85349.0,gallon
541,https://m.media-amazon.com/images/I/71IN1eTXsrL.jpg,281678,item_volume,3013.0 gallon,3013.0,gallon
542,https://m.media-amazon.com/images/I/814R0dwiIjL.jpg,459516,item_volume,2.0 gallon,2.0,gallon
543,https://m.media-amazon.com/images/I/91eNl3QEeqL.jpg,281678,item_volume,0.01 gallon,0.01,gallon
544,https://m.media-amazon.com/images/I/71aUvPKt6FS.jpg,961822,item_volume,18.0 gallon,18.0,gallon
545,https://m.media-amazon.com/images/I/51uKs7XMPWL.jpg,254449,item_volume,1.0 gallon,1.0,gallon
546,https://m.media-amazon.com/images/I/91rPUn+ohBL.jpg,254449,item_volume,2012.0 gallon,2012.0,gallon
547,https://m.media-amazon.com/images/I/61XHQKRLaVL.jpg,459516,item_weight,5 gigabyte,5.0,gigabyte
548,https://m.media-amazon.com/images/I/61c2VvsjvsL.jpg,459516,item_weight,5 gigabyte,5.0,gigabyte
549,https://m.media-amazon.com/images/I/51tPYg-W+nL.jpg,299791,item_weight,5 gram,5.0,gram
550,https://m.media-amazon.com/images/I/71-5J6K9IkL.jpg,397856,item_weight,108.0 gram,108.0,gram
551,https://m.media-amazon.com/images/I/71h9zL7kc+L.jpg,524635,item_weight,2.0 gram,2.0,gram
552,https://m.media-amazon.com/images/I/61WJ8tbprqL.jpg,411423,item_weight,100.0 gram,100.0,gram
553,https://m.media-amazon.com/images/I/71Lwe2+I6SL.jpg,396159,item_weight,450.0 gram,450.0,gram
554,https://m.media-amazon.com/images/I/61tm3I5cxnL.jpg,299791,item_weight,5.0 gram,5.0,gram
555,https://m.media-amazon.com/images/I/71qqvriI0nL.jpg,599772,item_weight,600.0 gram,600.0,gram
556,https://m.media-amazon.com/images/I/61vIze+z9VL.jpg,993359,item_weight,200 gram,200.0,gram
557,https://m.media-amazon.com/images/I/61KISYdAMkL.jpg,486636,item_weight,210.0 gram,210.0,gram
558,https://m.media-amazon.com/images/I/71ZwHuzLE6L.jpg,529606,item_weight,100 gram,100.0,gram
559,https://m.media-amazon.com/images/I/61wWN2qbwzL.jpg,639090,item_weight,110 gram,110.0,gram
560,https://m.media-amazon.com/images/I/71NyENBqvJL.jpg,884560,item_weight,170.0 gram,170.0,gram
561,https://m.media-amazon.com/images/I/51eIP09NI3L.jpg,267482,item_weight,2.0 gram,2.0,gram
562,https://m.media-amazon.com/images/I/71kuPgLX8HL.jpg,752266,item_weight,53.0 gram,53.0,gram
563,https://m.media-amazon.com/images/I/81pyRDadWHL.jpg,993359,item_weight,500 gram,500.0,gram
564,https://m.media-amazon.com/images/I/81UZXA12H3L.jpg,308856,item_weight,113.0 gram,113.0,gram
565,https://m.media-amazon.com/images/I/61ItbP+MLJL.jpg,752266,item_weight,4.0 gram,4.0,gram
566,https://m.media-amazon.com/images/I/418EjZtsYGL.jpg,524635,item_weight,125.0 gram,125.0,gram
567,https://m.media-amazon.com/images/I/71Ft36baVDL.jpg,630869,item_weight,20.0 gram,20.0,gram
568,https://m.media-amazon.com/images/I/71cxctvE0eL.jpg,459516,item_weight,76.0 gram,76.0,gram
569,https://m.media-amazon.com/images/I/71cbrFI2JvL.jpg,397856,item_weight,50.58 gram,50.58,gram
570,https://m.media-amazon.com/images/I/5171iqupr8L.jpg,299791,item_weight,12.0 gram,12.0,gram
571,https://m.media-amazon.com/images/I/516-Zpq1ZTL.jpg,308856,item_weight,30.0 gram,30.0,gram
572,https://m.media-amazon.com/images/I/61+l6AlhKYL.jpg,993359,item_weight,100 gram,100.0,gram
573,https://m.media-amazon.com/images/I/416-GrBo+UL.jpg,558374,item_weight,1.0 gram,1.0,gram
574,https://m.media-amazon.com/images/I/41DiK86Z3lL.jpg,523149,item_weight,56.0 gram,56.0,gram
575,https://m.media-amazon.com/images/I/81z5Q8-A1fL.jpg,529606,item_weight,61 gram,61.0,gram
576,https://m.media-amazon.com/images/I/71K7FtUE-TL.jpg,299791,item_weight,30.0 gram,30.0,gram
577,https://m.media-amazon.com/images/I/51SxRjq0yOL.jpg,288715,item_weight,7.0 gram,7.0,gram
578,https://m.media-amazon.com/images/I/71KMJrbQ7yL.jpg,299791,item_weight,20.0 gram,20.0,gram
579,https://m.media-amazon.com/images/I/81n5FyCfVmL.jpg,375816,item_weight,100.0 gram,100.0,gram
580,https://m.media-amazon.com/images/I/51TRRjLge7L.jpg,299791,item_weight,5.13 gram,5.13,gram
581,https://m.media-amazon.com/images/I/912C6MVZ8oL.jpg,993359,item_weight,50 gram,50.0,gram
582,https://m.media-amazon.com/images/I/81XJDsBss7L.jpg,459516,item_weight,180.0 gram,180.0,gram
583,https://m.media-amazon.com/images/I/711JJadotEL.jpg,529606,item_weight,150.0 gram,150.0,gram
584,https://m.media-amazon.com/images/I/711EZg13HNL.jpg,529606,item_weight,43 gram,43.0,gram
585,https://m.media-amazon.com/images/I/71HSTC+xYPL.jpg,489118,item_weight,85.0 gram,85.0,gram
586,https://m.media-amazon.com/images/I/61+XeMke8EL.jpg,281678,item_weight,42.0 gram,42.0,gram
587,https://m.media-amazon.com/images/I/41Giuc+PpvL.jpg,524635,item_weight,500 gram,500.0,gram
588,https://m.media-amazon.com/images/I/71X+ExO0AOL.jpg,308856,item_weight,50.0 gram,50.0,gram
589,https://m.media-amazon.com/images/I/713-a+CDEZL.jpg,639090,item_weight,650.0 gram,650.0,gram
590,https://m.media-amazon.com/images/I/81DIkiNEPRL.jpg,731432,item_weight,33.0 gram,33.0,gram
591,https://m.media-amazon.com/images/I/91uQorJCnsL.jpg,275506,item_weight,2.4 gram,2.4,gram
592,https://m.media-amazon.com/images/I/91IgeTGt0FL.jpg,601746,item_weight,620.0 gram,620.0,gram
593,https://m.media-amazon.com/images/I/71qSR7KR4kL.jpg,507467,item_weight,87.0 gram,87.0,gram
594,https://m.media-amazon.com/images/I/717JwDjVSQL.jpg,529606,item_weight,210 gram,210.0,gram
595,https://m.media-amazon.com/images/I/81d0WBubn2L.jpg,748919,item_weight,350 gram,350.0,gram
596,https://m.media-amazon.com/images/I/61GJdJCsxDL.jpg,675317,item_weight,30.0 gram,30.0,gram
597,https://m.media-amazon.com/images/I/51x27qkUoGL.jpg,993359,item_weight,100 gram,100.0,gram
598,https://m.media-amazon.com/images/I/813ZlhaU0ZL.jpg,483370,item_weight,0.4 gram,0.4,gram
599,https://m.media-amazon.com/images/I/61JGikyv7pL.jpg,750220,item_weight,500 gram,500.0,gram
600,https://m.media-amazon.com/images/I/61HtA--j3mL.jpg,483370,item_weight,130.0 gram,130.0,gram
601,https://m.media-amazon.com/images/I/71c4fHKAexL.jpg,630869,item_weight,22.9 gram,22.9,gram
602,https://m.media-amazon.com/images/I/81VBKVRkZfL.jpg,281678,item_weight,10.666666666666666 gram,10.666666666666666,gram
603,https://m.media-amazon.com/images/I/81vA2R2NBnL.jpg,993359,item_weight,100 gram,100.0,gram
604,https://m.media-amazon.com/images/I/61QqLwnsnYL.jpg,483370,item_weight,148.0 gram,148.0,gram
605,https://m.media-amazon.com/images/I/81438yNqpRL.jpg,365637,item_weight,100.0 gram,100.0,gram
606,https://m.media-amazon.com/images/I/610EnzZKTZL.jpg,308856,item_weight,85.0 gram,85.0,gram
607,https://m.media-amazon.com/images/I/71SY6ah5RRL.jpg,844474,item_weight,760.0 gram,760.0,gram
608,https://m.media-amazon.com/images/I/81C6E0n8JIL.jpg,459516,item_weight,227 gram,227.0,gram
609,https://m.media-amazon.com/images/I/71+ub8qlwsS.jpg,411423,item_weight,300.0 gram,300.0,gram
610,https://m.media-amazon.com/images/I/81mr-ExwcZL.jpg,120569,item_weight,432.0 gram,432.0,gram
611,https://m.media-amazon.com/images/I/71lAezHgZwL.jpg,630869,item_weight,34.0 gram,34.0,gram
612,https://m.media-amazon.com/images/I/71nvnDF4isL.jpg,750220,item_weight,110.0 gram,110.0,gram
613,https://m.media-amazon.com/images/I/81+yeglKUJL.jpg,375816,item_weight,55.0 gram,55.0,gram
614,https://m.media-amazon.com/images/I/617GJaCssqL.jpg,523149,item_weight,4.0 gram,4.0,gram
615,https://m.media-amazon.com/images/I/716Cr0whX2L.jpg,993359,item_weight,100 gram,100.0,gram
616,https://m.media-amazon.com/images/I/71PY-dcS4PL.jpg,866950,item_weight,500.0 gram,500.0,gram
617,https://m.media-amazon.com/images/I/71KtwkhcjdL.jpg,844474,item_weight,115.0 gram,115.0,gram
618,https://m.media-amazon.com/images/I/51mFlDOQo6L.jpg,150535,item_weight,721.0 gram,721.0,gram
619,https://m.media-amazon.com/images/I/71ypPOlXwGL.jpg,993359,item_weight,500 gram,500.0,gram
620,https://m.media-amazon.com/images/I/71IRFPrN2IL.jpg,630869,item_weight,16.7 gram,16.7,gram
621,https://m.media-amazon.com/images/I/61Hx7hSoMEL.jpg,639090,item_weight,80.0 gram,80.0,gram
622,https://m.media-amazon.com/images/I/712CEQSpAoL.jpg,731432,item_weight,5 gram,5.0,gram
623,https://m.media-amazon.com/images/I/51mSlPkn-GL.jpg,281678,item_weight,50.0 gram,50.0,gram
624,https://m.media-amazon.com/images/I/81uMJcypNGL.jpg,483370,item_weight,2.4 gram,2.4,gram
625,https://m.media-amazon.com/images/I/617DuWXT5ZL.jpg,675317,item_weight,158.0 gram,158.0,gram
626,https://m.media-amazon.com/images/I/71PlB2qFeOL.jpg,308856,item_weight,80.0 gram,80.0,gram
627,https://m.media-amazon.com/images/I/413PEO9x7gL.jpg,866516,item_weight,190.0 gram,190.0,gram
628,https://m.media-amazon.com/images/I/71EZphswkwL.jpg,957185,item_weight,80.0 gram,80.0,gram
629,https://m.media-amazon.com/images/I/81HV626L91L.jpg,375816,item_weight,82.7 gram,82.7,gram
630,https://m.media-amazon.com/images/I/71afo+r9DKL.jpg,489118,item_weight,175.0 gram,175.0,gram
631,https://m.media-amazon.com/images/I/81ks14vfbFL.jpg,329793,item_weight,119.0 gram,119.0,gram
632,https://m.media-amazon.com/images/I/71WxxEXc36L.jpg,524635,item_weight,113.0 gram,113.0,gram
633,https://m.media-amazon.com/images/I/41ZvBFbtgRL.jpg,281678,item_weight,1.0 gram,1.0,gram
634,https://m.media-amazon.com/images/I/61tuKGY6hZL.jpg,558374,item_weight,200 gram,200.0,gram
635,https://m.media-amazon.com/images/I/71R7ubVm5oL.jpg,365637,item_weight,130.0 gram,130.0,gram
636,https://m.media-amazon.com/images/I/7144CHePBYL.jpg,507467,item_weight,30 gram,30.0,gram
637,https://m.media-amazon.com/images/I/51vdJExK5hL.jpg,639090,item_weight,40.0 gram,40.0,gram
638,https://m.media-amazon.com/images/I/612y67XcQ7L.jpg,523149,item_weight,4.6 gram,4.6,gram
639,https://m.media-amazon.com/images/I/81qr7-g5TlL.jpg,483370,item_weight,0.4 gram,0.4,gram
640,https://m.media-amazon.com/images/I/81J5e8Oro2L.jpg,524635,item_weight,50 gram,50.0,gram
641,https://m.media-amazon.com/images/I/610PXi+rphL.jpg,459516,item_weight,30.0 gram,30.0,gram
642,https://m.media-amazon.com/images/I/71kCYzCu0UL.jpg,529606,item_weight,567.0 gram,567.0,gram
643,https://m.media-amazon.com/images/I/71BGCzjRsqL.jpg,483370,item_weight,100.0 gram,100.0,gram
644,https://m.media-amazon.com/images/I/81zwFKWmPQL.jpg,507988,item_weight,400.0 gram,400.0,gram
645,https://m.media-amazon.com/images/I/81UhMd0bhmL.jpg,299791,item_weight,5.5 gram,5.5,gram
646,https://m.media-amazon.com/images/I/51+9SDuUu1L.jpg,299791,item_weight,25 gram,25.0,gram
647,https://m.media-amazon.com/images/I/71Q8Hlq1R0L.jpg,529606,item_weight,100.0 gram,100.0,gram
648,https://m.media-amazon.com/images/I/61-0Bd5Kn0L.jpg,557758,item_weight,35.0 gram,35.0,gram
649,https://m.media-amazon.com/images/I/61SgyLqbA8L.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
650,https://m.media-amazon.com/images/I/71gXbm2NZ-L.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
651,https://m.media-amazon.com/images/I/71Kj1zoHiFL.jpg,318770,wattage,12.0 horsepower,12.0,horsepower
652,https://m.media-amazon.com/images/I/51bZVGg2CfS.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
653,https://m.media-amazon.com/images/I/71tMIut9d3S.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
654,https://m.media-amazon.com/images/I/81+oqAnkPoL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
655,https://m.media-amazon.com/images/I/51gZBq0bECL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
656,https://m.media-amazon.com/images/I/81WmxS2Y1PL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
657,https://m.media-amazon.com/images/I/61PgM6VZ+qL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
658,https://m.media-amazon.com/images/I/71piWbYj-VL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
659,https://m.media-amazon.com/images/I/71GFHEDZlsL.jpg,318770,wattage,2.0 horsepower,2.0,horsepower
660,https://m.media-amazon.com/images/I/71Qrv5Yzf1L.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
661,https://m.media-amazon.com/images/I/81iuls5jzhL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
662,https://m.media-amazon.com/images/I/mWyQ79S76i.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
663,https://m.media-amazon.com/images/I/81yTkFribOL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
664,https://m.media-amazon.com/images/I/71X-oVLcftL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
665,https://m.media-amazon.com/images/I/91kWIoMw7jL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
666,https://m.media-amazon.com/images/I/714luaFsDqL.jpg,986984,wattage,10.0 horsepower,10.0,horsepower
667,https://m.media-amazon.com/images/I/8171+AgaLVL.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
668,https://m.media-amazon.com/images/I/81mPzbpvwLL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
669,https://m.media-amazon.com/images/I/61tu2gsAIYL.jpg,957050,wattage,1080.0 horsepower,1080.0,horsepower
670,https://m.media-amazon.com/images/I/91IkILfKZAL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
671,https://m.media-amazon.com/images/I/51O0jtp2mNL.jpg,752266,wattage,1080.0 horsepower,1080.0,horsepower
672,https://m.media-amazon.com/images/I/91RcezR+LGL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
673,https://m.media-amazon.com/images/I/61vXx4JN43L.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
674,https://m.media-amazon.com/images/I/81p0SOvdUOL.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
675,https://m.media-amazon.com/images/I/61iuvdWFgnL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
676,https://m.media-amazon.com/images/I/71fP0LktHKL.jpg,318770,wattage,8.0 horsepower,8.0,horsepower
677,https://m.media-amazon.com/images/I/711jU9v5WwL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
678,https://m.media-amazon.com/images/I/81EBfhd5xcL.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
679,https://m.media-amazon.com/images/I/61RCtp6BABL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
680,https://m.media-amazon.com/images/I/T8hQGdjTcGp.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
681,https://m.media-amazon.com/images/I/71dmn11R5PL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
682,https://m.media-amazon.com/images/I/61nTh1NLvfL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
683,https://m.media-amazon.com/images/I/71+LTd8FSVL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
684,https://m.media-amazon.com/images/I/71Law+DvtOL.jpg,462757,maximum_weight_recommendation,2 horsepower,2.0,horsepower
685,https://m.media-amazon.com/images/I/71-piB7t8jL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
686,https://m.media-amazon.com/images/I/61taZTGnC5L.jpg,763141,wattage,44.0 horsepower,44.0,horsepower
687,https://m.media-amazon.com/images/I/81aTwXNJ4HL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
688,https://m.media-amazon.com/images/I/71Ma+mDIriS.jpg,407921,wattage,3.0 horsepower,3.0,horsepower
689,https://m.media-amazon.com/images/I/413q9wUu0rL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
690,https://m.media-amazon.com/images/I/61SbaZVBFMS.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
691,https://m.media-amazon.com/images/I/71Z1GDJhFDL.jpg,318770,wattage,720.0 horsepower,720.0,horsepower
692,https://m.media-amazon.com/images/I/81FhwN-BrlL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
693,https://m.media-amazon.com/images/I/811IDHPtpJL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
694,https://m.media-amazon.com/images/I/81MKfthLUFL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
695,https://m.media-amazon.com/images/I/81D-PiSDKHL.jpg,957050,wattage,1080.0 horsepower,1080.0,horsepower
696,https://m.media-amazon.com/images/I/8126wH0GmzL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
697,https://m.media-amazon.com/images/I/81WOYclyUyL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
698,https://m.media-amazon.com/images/I/71c7lCNvTFL.jpg,955292,wattage,720.0 horsepower,720.0,horsepower
699,https://m.media-amazon.com/images/I/71PyRMYxphL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
700,https://m.media-amazon.com/images/I/81MHmryDEAL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
701,https://m.media-amazon.com/images/I/81aVRYHemZS.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
702,https://m.media-amazon.com/images/I/81fbJ4vaIYL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
703,https://m.media-amazon.com/images/I/71ir33W6lLL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
704,https://m.media-amazon.com/images/I/71vv-h1SK6L.jpg,957050,wattage,1080.0 horsepower,1080.0,horsepower
705,https://m.media-amazon.com/images/I/71WQipc8FmL.jpg,957050,wattage,17.0 horsepower,17.0,horsepower
706,https://m.media-amazon.com/images/I/71SeKGn8p3L.jpg,318770,wattage,960.0 horsepower,960.0,horsepower
707,https://m.media-amazon.com/images/I/713dapWXAjL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
708,https://m.media-amazon.com/images/I/71iy4OYsVqL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
709,https://m.media-amazon.com/images/I/71s467MjW8L.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
710,https://m.media-amazon.com/images/I/91EaJGrqGEL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
711,https://m.media-amazon.com/images/I/61F9YGpIDcL.jpg,276700,wattage,22.0 horsepower,22.0,horsepower
712,https://m.media-amazon.com/images/I/81u5Veq-qxL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
713,https://m.media-amazon.com/images/I/61CQ594nnnL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
714,https://m.media-amazon.com/images/I/71m1u9NvUfL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
715,https://m.media-amazon.com/images/I/81u+pTyW9lL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
716,https://m.media-amazon.com/images/I/914CzrycfBL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
717,https://m.media-amazon.com/images/I/81AlwvkyINL.jpg,955292,wattage,2160.0 horsepower,2160.0,horsepower
718,https://m.media-amazon.com/images/I/81nVwajwI4L.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
719,https://m.media-amazon.com/images/I/71GmlD9RSXL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
720,https://m.media-amazon.com/images/I/91Rmb6bhtLL.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
721,https://m.media-amazon.com/images/I/71dNcOc6DzL.jpg,124643,wattage,5200.0 horsepower,5200.0,horsepower
722,https://m.media-amazon.com/images/I/81CUY3ZkCtL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
723,https://m.media-amazon.com/images/I/81yChlp9evL.jpg,957050,wattage,16.0 horsepower,16.0,horsepower
724,https://m.media-amazon.com/images/I/81inyyvl9-L.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
725,https://m.media-amazon.com/images/I/512WSzuiMwL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
726,https://m.media-amazon.com/images/I/71bYQ3+0XAL.jpg,318770,wattage,720.0 horsepower,720.0,horsepower
727,https://m.media-amazon.com/images/I/91qIypXBZBS.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
728,https://m.media-amazon.com/images/I/81WjQUPdKYL.jpg,318770,wattage,2160.0 horsepower,2160.0,horsepower
729,https://m.media-amazon.com/images/I/71cFvNaPxlL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
730,https://m.media-amazon.com/images/I/81BMTcpFa+L.jpg,957050,wattage,11.0 horsepower,11.0,horsepower
731,https://m.media-amazon.com/images/I/6169WmZAAeL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
732,https://m.media-amazon.com/images/I/71DS0toocPL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
733,https://m.media-amazon.com/images/I/91iBZIr9JEL.jpg,318770,wattage,4320.0 horsepower,4320.0,horsepower
734,https://m.media-amazon.com/images/I/81Gv4ZApYGL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
735,https://m.media-amazon.com/images/I/51UbiGbqxhL.jpg,407921,wattage,6020.0 horsepower,6020.0,horsepower
736,https://m.media-amazon.com/images/I/61INNLBJXoL.jpg,892291,wattage,6401.0 horsepower,6401.0,horsepower
737,https://m.media-amazon.com/images/I/71H8p02wJSL.jpg,318770,wattage,720.0 horsepower,720.0,horsepower
738,https://m.media-amazon.com/images/I/71DRI7V-pGL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
739,https://m.media-amazon.com/images/I/711Hg9Lu6gL.jpg,955292,wattage,2160.0 horsepower,2160.0,horsepower
740,https://m.media-amazon.com/images/I/61+lmc6DwoL.jpg,318770,wattage,960.0 horsepower,960.0,horsepower
741,https://m.media-amazon.com/images/I/71lGLDtM49L.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
742,https://m.media-amazon.com/images/I/71ouyUIzfWL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
743,https://m.media-amazon.com/images/I/711-PGLYExL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
744,https://m.media-amazon.com/images/I/61L3LLbhLDL.jpg,957050,wattage,25.0 horsepower,25.0,horsepower
745,https://m.media-amazon.com/images/I/81soXy3eelL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
746,https://m.media-amazon.com/images/I/71qkNRtY6qL.jpg,318770,wattage,1080.0 horsepower,1080.0,horsepower
747,https://m.media-amazon.com/images/I/61dnpyTTH+L.jpg,124643,wattage,104.0 horsepower,104.0,horsepower
748,https://m.media-amazon.com/images/I/71jQjOAyxJL.jpg,955292,wattage,1080.0 horsepower,1080.0,horsepower
749,https://m.media-amazon.com/images/I/513WcbzD5-L.jpg,988675,width,3.0 inch,3.0,inch
750,https://m.media-amazon.com/images/I/51rqiK7zIAL.jpg,483370,depth,7.67 inch,7.67,inch
751,https://m.media-amazon.com/images/I/618-jrbUrqL.jpg,931247,depth,84.0 inch,84.0,inch
752,https://m.media-amazon.com/images/I/51YUObqofAL.jpg,192007,depth,2.0 inch,2.0,inch
753,https://m.media-amazon.com/images/I/618tdi3rlPL.jpg,966823,width,3.0 inch,3.0,inch
754,https://m.media-amazon.com/images/I/614uS+IGufL.jpg,120219,height,3.0 inch,3.0,inch
755,https://m.media-amazon.com/images/I/615wQuGOFGL.jpg,955322,depth,10.25 inch,10.25,inch
756,https://m.media-amazon.com/images/I/61EBOA-QTvL.jpg,550840,height,1.3 inch,1.3,inch
757,https://m.media-amazon.com/images/I/616dp32KcCL.jpg,752266,depth,28.0 inch,28.0,inch
